altitude (ft),Speed(mph)
729.5,14.912904
728.4,14.912904
727,13.048791
724.5,13.048791
722.2,13.048791
720.5,13.048791
720.4,10.563307
720.8,10.563307
721.5,13.048791
722.5,13.048791
725.5,14.912904
732.4,17.398388
740.7,19.883872
742.1,21.747985
742.2,24.233469
742.6,28.583066
742.8,31.06855
742.7,32.932663
742.1,35.418147
740.4,35.418147
738.5,37.28226
737,37.28226
734.7,37.28226
732.1,39.767744
729.3,42.253228
725.6,46.602825
722.9,50.952422
720.9,53.437906
721.4,53.437906
724,50.952422
728.9,46.602825
733.2,44.117341
735.9,37.28226
737.4,35.418147
737.6,32.932663
737.2,26.097582
736.3,24.233469
735.4,24.233469
733.7,24.233469
730.8,26.097582
727.6,26.097582
725,26.097582
723.3,24.233469
722.6,24.233469
722,21.747985
721.9,17.398388
722.1,14.912904
722.3,14.912904
722.6,13.048791
722.8,13.048791
723.4,14.912904
722.5,19.883872
729.2,71.457665
721.2,64.001213
721.4,58.408874
682.3,63.379842
694.3,0
692.7,11.806049
721.1,68.35081
721.4,70.214923
742.9,16.155646
734.3,32.932663
735.6,31.06855
736.2,32.932663
734.1,32.932663
734.1,32.932663
733.2,32.932663
731.3,35.418147
729.4,37.28226
728.3,37.28226
726.3,37.28226
723.8,37.28226
723.2,37.28226
723.2,37.28226
722.8,37.28226
722.8,37.28226
720,37.28226
718.6,37.28226
719.2,37.28226
717.9,37.28226
715,37.28226
712.3,37.28226
711.4,37.28226
709.5,37.28226
708.8,37.28226
707.7,37.28226
707.3,37.28226
706.6,35.418147
706.1,32.932663
705.2,31.06855
704.6,31.06855
704.5,31.06855
703.6,31.06855
702.7,31.06855
701.8,31.06855
701,31.06855
700.3,32.932663
700,32.932663
698.6,32.932663
695.7,32.932663
695.1,2.485484
721.4,59.651616
696.5,28.583066
682.7,57.166132
720.5,4.349597
720.5,4.349597
720.5,1.864113
693.8,11.184678
701.2,0
742.6,7.456452
720.5,27.961695
694.7,0
760.1,12.42742
759.8,12.42742
759.9,14.291533
760,13.048791
760.2,13.048791
760.3,11.806049
760.3,11.806049
760.1,8.699194
760.1,6.835081
760,6.835081
720.7,67.108068
722.9,29.825808
723.5,2.485484
723.6,2.485484
723.6,1.242742
723.6,0.621371
723.6,0.621371
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
723.6,0
724,0.621371
724.2,0.621371
724.7,8.077823
724.8,11.184678
725,13.670162
725.1,16.155646
725.2,18.64113
725.2,22.369356
721.1,55.92339
720.9,0
739.2,2.485484
753.4,32.311292
682.6,59.651616
721.5,59.651616
722.4,0
693.6,8.077823
693.5,8.077823
693.4,7.456452
693.3,6.835081
693.2,5.592339
693.2,5.592339
693.1,4.349597
693.1,2.485484
693.1,2.485484
693.1,3.106855
693,3.106855
692.9,5.592339
692.7,12.42742
692.9,16.155646
693.2,16.155646
693.5,16.155646
693.5,14.912904
693.6,14.912904
693.7,12.42742
693.7,10.563307
693.7,6.21371
693.7,6.21371
693.7,3.106855
693.7,0.621371
693.7,0.621371
693.8,0.621371
693.8,0.621371
693.8,0
693.8,1.242742
693.7,1.242742
693.7,0.621371
693.7,1.242742
693.7,1.242742
693.7,1.242742
693.7,0.621371
693.7,0
693.7,0.621371
693.7,0.621371
693.7,0
693.7,0.621371
693.7,0.621371
693.7,1.242742
693.7,1.242742
693.7,2.485484
693.7,6.21371
693.9,8.699194
694.1,8.699194
694.3,10.563307
694.6,14.291533
694.8,15.534275
695,15.534275
695.1,16.777017
694.9,22.990727
694.8,24.85484
695.4,24.85484
695.5,30.447179
696.3,32.311292
697.6,32.932663
699.1,32.932663
702,33.554034
705.4,34.796776
709.2,34.796776
713.4,34.796776
717.1,34.796776
720.7,35.418147
723.9,35.418147
726.5,35.418147
729.2,35.418147
730.9,36.660889
731.8,36.660889
732.5,36.039518
731.9,36.039518
731,30.447179
729.7,30.447179
728.4,26.718953
728.2,22.990727
726.4,16.155646
725.8,16.155646
725.2,12.42742
724.7,9.941936
724.3,5.592339
724,5.592339
723.8,3.728226
723.6,2.485484
723.5,1.242742
723.5,1.242742
723.4,1.242742
723.2,0.621371
723.2,0
723.2,0
723.2,0
723.2,0
723.2,0
723.2,0.621371
723.2,0.621371
723.3,1.242742
723.1,4.349597
722.7,7.456452
722,7.456452
721.4,11.806049
721.4,14.912904
720.8,14.912904
720.5,13.670162
720.5,13.670162
720.7,13.670162
720.9,13.670162
720.9,13.048791
721,11.184678
721,6.835081
721.1,6.835081
721.2,5.592339
721.4,5.592339
721.5,6.835081
721.7,7.456452
722,7.456452
722.2,7.456452
722.5,5.592339
722.7,5.592339
722.7,3.728226
722.7,1.864113
722.7,0.621371
722.7,1.242742
722.8,1.242742
722.9,3.106855
723,7.456452
723.5,9.320565
724,9.320565
724.8,10.563307
725.8,14.291533
726.9,14.291533
728.1,14.291533
727.3,18.64113
731.9,8.699194
738.5,6.21371
735.8,24.233469
759.9,11.184678
729.5,9.320565
730.2,10.563307
729.6,12.42742
729.4,13.048791
730.3,13.670162
730.9,15.534275
732,17.398388
734.1,21.126614
731.5,23.612098
729.3,24.233469
726.5,24.233469
722.9,24.233469
720.2,23.612098
720.8,22.369356
721.9,20.505243
723.3,19.883872
728.9,18.64113
735.6,18.019759
740.7,16.777017
742.3,14.291533
742,12.42742
741.9,10.563307
742,8.699194
742.1,4.970968
742.2,2.485484
742.3,0.621371
742.2,0.621371
742.3,0.621371
742.3,0
742.3,0
742.2,0
742.3,0.621371
742.4,3.106855
742.6,5.592339
742.6,9.320565
742.6,11.806049
742.7,14.291533
742.8,17.398388
742.9,19.883872
742.7,21.747985
742.2,22.369356
741.6,22.990727
740.7,22.369356
739.9,19.262501
738.7,16.777017
738.2,14.912904
737.5,14.291533
736.7,14.912904
735.9,16.777017
723.6,0
725.6,13.048791
724.7,20.505243
674.1,36.660889
720.7,9.320565
720.7,9.320565
723.2,6.835081
684.8,6.835081
684.8,6.835081
685,8.699194
685,8.699194
685.3,10.563307
685.3,10.563307
686.2,14.912904
687.3,14.912904
760.1,16.155646
759.5,14.912904
758.9,16.155646
758.6,16.777017
758.4,16.777017
758.4,18.019759
757.4,20.505243
756.6,20.505243
753.6,27.340324
751.5,30.447179
750.1,32.311292
749.9,35.418147
749.9,36.660889
750.7,37.28226
750.1,41.010486
749.3,41.010486
749.2,42.253228
750.7,40.389115
751.3,39.767744
750.1,39.767744
753,39.146373
723.8,30.7131255
733.7,32.32372
737.7,27.44720151
729.8,31.76448617
721.5,40.24247255
721.6,39.66086773
723.2,37.22260848
725.7,34.2698524
727.9,31.9881801
721,32.52504494
720.6,34.00141948
731,35.83570891
728.1,35.567276
720.9,34.18037543
731.9,34.96330318
729.2,29.03542402
707.1,33.03953978
699.1,30.73549449
697.2,23.84573362
694.7,22.3022491
682.4,64.622584
742,19.883872
742.3,17.398388
742.5,15.534275
742.6,15.534275
742.3,19.262501
742,21.747985
741.7,25.476211
740.5,26.718953
739.3,22.990727
738.3,19.883872
737.6,18.019759
737,16.777017
736.6,16.155646
736.2,17.398388
730.2,41.631857
730.2,41.631857
735.4,0
720.9,75.185891
680.3,0
680.3,0
680.3,0
680.3,0
680.3,1.864113
680.3,1.864113
680.4,5.592339
680.4,9.941936
680.4,11.806049
680.6,13.670162
680.6,15.534275
678,31.689921
677.3,31.689921
677.3,33.554034
676,35.418147
676,35.418147
675.5,35.418147
675.5,35.418147
675.3,33.554034
675.5,33.554034
721,72.700407
684.7,4.970968
721.4,6.21371
721.4,8.699194
721.4,8.699194
721.4,8.699194
721.4,8.699194
721.2,8.699194
721,6.21371
720.8,6.21371
720.8,1.864113
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.6,0
720.6,0
720.5,1.864113
720.5,6.21371
720.7,8.699194
720.8,10.563307
720.9,13.048791
721,14.912904
721.4,17.398388
721.9,17.398388
722.6,17.398388
723.3,19.883872
724.2,17.398388
725.3,17.398388
726.7,17.398388
726.9,17.398388
727.6,17.398388
721.6,62.14207477
742.2,17.398388
742.4,13.670162
742.6,9.320565
742.7,9.320565
742.9,13.670162
742.7,17.398388
742.3,26.097582
741.4,32.311292
739.7,36.039518
738,39.767744
735.8,44.117341
732.9,47.845567
730,47.845567
726.7,49.088309
723.5,49.088309
721.1,50.331051
721,50.331051
723.4,49.088309
727.9,47.845567
733,46.602825
736.8,44.117341
737.7,41.010486
736.7,37.28226
735.3,33.554034
733.3,26.718953
730.8,21.747985
728.3,17.398388
726.6,13.670162
725.5,11.184678
724.8,5.592339
724.8,4.349597
727.9,3.106855
727.9,5.592339
727.9,5.592339
721.5,71.457665
725.9,26.718953
685.5,28.583066
685.3,28.583066
742.2,5.592339
741.8,5.592339
694.4,13.670162
695,17.398388
695.7,20.505243
696,21.747985
696.4,24.85484
696.6,26.097582
697.8,27.961695
699.9,29.204437
700.9,29.825808
701.6,29.825808
702,27.961695
702.5,26.097582
698.5,25.476211
689.6,24.85484
683.6,24.85484
683.3,24.233469
683.1,22.990727
686.6,19.262501
691.9,17.398388
695.6,15.534275
699.3,15.534275
699.2,8.699194
699.2,4.349597
699.3,1.242742
699.3,0
699.3,0
699.3,0
699.3,0
699.2,0
699.3,0.621371
699.3,0.621371
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.2,0.621371
699.3,0.621371
699.3,0.621371
699.3,0.621371
699.3,0
699.2,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0.621371
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0
699.3,0.621371
699.3,0
699.3,0.621371
699.3,0
699.3,0
699.2,1.864113
699.3,0
699.2,0
699.3,0.621371
699.2,0.621371
699.2,0.621371
699.2,1.242742
699.3,4.349597
699.4,4.970968
699.6,6.21371
699.9,7.456452
700.2,11.184678
700.2,13.048791
700.4,14.291533
700.6,14.291533
700.9,15.534275
698.3,15.534275
697,17.398388
721.9,70.214923
695.3,18.64113
699.3,0
726.6,0
721.7,69.593552
733.4,0
717.4,44.117341
717.4,44.117341
715.5,44.117341
711.7,45.360083
711.4,45.360083
709.6,45.360083
708.8,44.117341
706.9,45.360083
706.7,44.117341
705.9,44.117341
704.8,42.874599
704.3,42.874599
703.7,42.874599
702.5,42.874599
701.1,41.631857
700.2,40.389115
699.5,37.28226
698.1,36.039518
696.2,32.311292
694.9,32.311292
694.6,31.06855
694.5,29.825808
693.7,26.718953
693.1,24.233469
692.9,20.505243
692.9,17.398388
693,12.42742
693.2,12.42742
693.3,9.941936
693.4,9.941936
693.4,11.184678
693.4,9.941936
693.4,9.941936
679.3,42.253228
721,68.35081
685.5,14.912904
701.3,0
742,0
697.5,15.534275
708.6,35.418147
712.5,30.447179
715.7,28.583066
718.1,23.612098
720.2,17.398388
721.6,11.806049
721.7,9.941936
721.4,10.563307
721.2,13.048791
758.6,12.42742
758.4,14.912904
758.4,16.777017
758.4,21.747985
757.1,27.340324
755.4,32.311292
752.1,36.660889
750.1,41.010486
749.8,42.874599
750.3,45.360083
750.6,45.360083
749.1,46.602825
682.7,53.437906
682.3,55.92339
677.4,5.592339
677.7,8.077823
678.1,12.42742
678.6,17.398388
678.6,18.64113
678.1,21.126614
677.7,22.369356
691.8,31.689921
693.2,0
700.7,0
700.7,0
700.7,0
700.7,0
700.7,0
700.7,0
700.7,0
700.7,0
700.7,0
700.7,0
700.7,5.592339
700.7,5.592339
700.5,14.912904
700.5,14.912904
700,22.990727
700,22.990727
695.7,28.583066
695.7,28.583066
690.1,30.447179
690.1,30.447179
689.1,31.689921
689.1,31.689921
686.9,32.932663
686.2,32.932663
686.2,32.932663
685.2,31.689921
685.2,31.689921
685.8,31.689921
685.8,31.689921
678.3,34.796776
678,35.418147
678,35.418147
677.4,36.660889
677.5,36.660889
677.7,36.660889
694.6,8.077823
694.6,5.592339
694.7,5.592339
695.2,6.835081
695.1,6.835081
696,2.485484
694.7,9.320565
694.7,8.077823
694.7,6.835081
694.7,6.835081
694.7,6.835081
694.7,6.835081
694.7,6.835081
694.7,6.835081
694.7,6.835081
694.7,6.835081
694.7,6.835081
694.7,6.835081
694.7,6.835081
694.7,6.835081
694.7,6.835081
694.7,6.835081
694.7,6.835081
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.8,7.456452
694.9,5.592339
695,8.077823
695.2,10.563307
695.3,11.806049
695.2,13.670162
695.2,14.912904
695.1,16.777017
695.1,19.883872
695.4,22.990727
695.6,25.476211
696.1,27.340324
696.7,29.204437
698.3,30.447179
700.8,31.06855
704.1,31.689921
707.6,32.311292
712.6,32.932663
716.2,32.932663
719.4,32.932663
722.7,32.311292
725.7,31.689921
728.1,31.689921
729.9,31.689921
731.1,31.689921
732,31.689921
732.4,30.447179
731.8,29.825808
731,29.825808
729.5,29.825808
727.8,29.825808
726.4,29.825808
724.5,29.825808
722.3,29.825808
721.1,27.961695
720.6,26.097582
720.6,22.990727
720.8,19.883872
720.8,16.155646
721,14.291533
721.4,13.048791
721.8,12.42742
722.3,12.42742
722.9,12.42742
723.4,11.806049
724,11.184678
724.6,10.563307
725.3,9.941936
726,8.699194
726.5,7.456452
726.8,5.592339
727.5,6.21371
728.1,9.320565
728.5,11.806049
729,14.291533
729.3,16.155646
729.8,18.019759
731.2,20.505243
733.6,21.747985
732.8,22.369356
730.4,22.369356
726.2,22.369356
723,21.747985
720.5,20.505243
720.7,19.883872
721.7,19.262501
723.1,18.64113
728.2,18.019759
735.2,17.398388
740.3,16.155646
742.2,14.291533
741.9,11.806049
741.8,8.699194
741.8,6.835081
741.9,4.970968
741.9,4.349597
742,1.864113
742,1.864113
742.3,4.970968
742.5,5.592339
742.6,5.592339
742.6,4.970968
742.6,6.21371
742.7,8.699194
742.7,10.563307
742.7,12.42742
742.6,16.155646
724.4,39.146373
722.3,39.146373
721,39.146373
721,39.146373
722.8,38.525002
726,37.28226
730.7,34.796776
733.8,34.796776
736.6,32.311292
737.7,30.447179
737.8,27.961695
736.5,22.990727
735.7,19.883872
734.9,17.398388
733.8,14.912904
732.7,13.670162
731.4,11.184678
729.9,8.077823
729.3,5.592339
728.3,4.349597
728.1,3.106855
727.5,1.864113
727.2,0.621371
727,1.864113
726.6,4.349597
726.2,5.592339
725.9,6.835081
725.2,5.592339
727.9,5.592339
727.9,3.106855
727.9,1.864113
727.9,4.349597
727.9,5.592339
698.7,2.485484
696.8,0
697.6,0
694.5,13.670162
675.8,44.738712
694.3,37.903631
739.1,16.777017
709,31.689921
706.4,34.796776
704.8,33.554034
703.4,33.554034
704.2,33.554034
701.6,32.932663
700.8,32.932663
701.6,32.932663
700.2,32.932663
700.2,32.932663
698.7,31.689921
721.4,78.292746
672.1,29.825808
722,55.92339
692.1,8.699194
700.9,0
741.7,10.563307
742,10.563307
742.3,10.563307
742.4,10.563307
742.6,8.699194
742.6,6.21371
742.7,6.21371
742.8,3.728226
742.8,1.864113
742.8,0
742.8,0
742.8,0
742.8,0
742.8,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.7,0
742.6,1.864113
742.5,3.728226
742.4,3.728226
742.1,8.699194
741.7,10.563307
740.8,14.912904
740,14.912904
739.2,14.912904
738.4,17.398388
738.2,17.398388
737.2,19.883872
736.1,19.883872
734.4,21.747985
733,21.747985
731.6,21.747985
730,24.233469
728,24.233469
726.3,24.233469
724.9,24.233469
723.8,24.233469
722.5,24.233469
721,24.233469
720.9,21.747985
720.8,21.747985
721.1,21.747985
722.3,21.747985
723.4,19.883872
725.1,19.883872
727.8,19.883872
730.4,19.883872
731.8,13.048791
733.1,14.912904
734.6,14.912904
736.2,14.912904
737.4,17.398388
737.5,19.883872
737.7,19.883872
737,19.883872
736.1,21.747985
735.2,21.747985
733.5,21.747985
731.1,21.747985
728.1,24.233469
725.4,26.097582
723.4,26.097582
722.7,24.233469
722.1,21.747985
721.8,17.398388
722,14.912904
722.1,13.048791
722.3,10.563307
722.5,10.563307
723.6,13.048791
723.7,10.563307
723.4,10.563307
679.5,32.932663
720.8,68.972181
676.7,31.689921
721,63.379842
682.7,72.079036
732.5,23.612098
729.9,21.747985
727.8,20.505243
724.4,20.505243
721.6,18.64113
720.2,18.019759
720.8,16.155646
721.6,13.670162
722.6,15.534275
724.9,16.777017
730.5,19.262501
738.6,19.262501
742.1,20.505243
741.9,23.612098
742.3,24.85484
742.6,25.476211
742.8,26.718953
742.9,25.476211
742.4,26.097582
741.7,27.340324
740.3,25.476211
739,21.747985
738.2,18.64113
737.4,16.155646
735.9,16.155646
735.7,18.019759
720.2,64.622584
756.4,0
722.5,8.699194
721.3,75.185891
684.8,22.990727
684.8,22.990727
684.6,23.612098
721.1,12.42742
721,19.262501
721,22.990727
721,27.961695
722.6,33.554034
725.1,36.039518
729.9,39.146373
733.5,39.146373
736.8,39.146373
737.7,40.389115
736.8,40.389115
735.1,41.631857
731.7,41.631857
726.6,40.389115
723.6,37.28226
722.5,32.311292
721.9,25.476211
722.2,20.505243
722.4,14.912904
722.7,11.184678
723.1,10.563307
723.9,13.670162
723.6,14.291533
722.9,17.398388
722.2,21.126614
734.7,20.505243
733.3,21.747985
730.8,22.990727
727.9,24.233469
725.3,22.990727
723.6,21.747985
722.9,18.64113
722.4,14.912904
722.1,11.184678
721.8,6.835081
721.9,4.349597
722,1.864113
722,5.592339
722.1,11.184678
722.4,14.912904
722.7,17.398388
723.4,18.64113
724.4,20.505243
725.5,21.747985
728.5,20.505243
731.9,21.747985
735.1,22.369356
736.4,22.990727
737.1,24.233469
737.7,24.233469
738.4,24.233469
740.3,22.990727
741.1,18.64113
741.7,14.912904
742.5,12.42742
741.7,11.184678
741,11.184678
740.3,9.941936
739.5,6.835081
738.9,4.349597
738.6,1.864113
738.6,1.864113
721.2,70.214923
720.9,16.777017
682.8,65.243955
721.6,72.079036
722.1,63.379842
682.8,55.302019
721,68.972181
721.2,13.048791
721.2,13.048791
695,14.912904
695,13.048791
695,13.048791
694.8,17.398388
694.9,19.883872
695.3,21.747985
695.6,24.233469
696.1,24.233469
696.9,28.583066
697.4,28.583066
698.4,28.583066
699.7,28.583066
701.8,26.097582
703.8,24.233469
706,24.233469
707.9,21.747985
709.9,19.883872
712.1,17.398388
713.9,14.912904
715.4,14.912904
716.5,10.563307
717,6.21371
717.5,3.728226
717.9,1.864113
718.4,1.864113
719,1.864113
719.6,1.864113
720,1.864113
720.4,1.864113
720.4,0
720.5,0
720.6,0
720.7,0
720.8,0
720.9,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721.7,0
722.2,1.864113
722.5,1.864113
722.9,1.864113
723.2,1.864113
723.4,0
723.5,0
723.6,0
723.6,0
723.6,0
723.6,0
723.8,0
723.9,0
723.9,0
723.9,0
723.9,0
723.9,0
723.9,0
723.9,0
724,0
724,0
724,0
724,0
723.9,0
723.8,0
724,0
724.2,1.864113
724.5,1.864113
725.3,6.21371
725.9,6.21371
726.5,6.21371
727.2,6.21371
727.7,6.21371
728.1,3.728226
728.5,3.728226
728.9,3.728226
729.3,6.21371
729.7,3.728226
730,3.728226
730.2,3.728226
730.6,3.728226
730.9,6.21371
731.1,6.21371
731.3,6.21371
731.5,6.21371
731.7,6.21371
731.9,6.21371
732.1,6.21371
732.3,3.728226
732.5,3.728226
732.6,3.728226
732.5,3.728226
732.4,3.728226
732.4,1.864113
732.3,1.864113
732.3,1.864113
732.2,1.864113
732.1,1.864113
732.1,1.864113
732.1,1.864113
732,1.864113
732,1.864113
732.1,0
732.1,0
732,1.864113
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
731.9,1.864113
731.9,0
731.9,0
731.9,0
731.9,0
731.9,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.8,0
731.7,0
731.7,0
731.6,1.864113
731.5,1.864113
731.4,1.864113
731.2,1.864113
731,1.864113
730.8,3.728226
730.5,3.728226
730.2,3.728226
729.8,6.21371
729.4,6.21371
729,6.21371
728.3,8.699194
727.7,10.563307
727.1,10.563307
726.5,10.563307
725.8,10.563307
724.8,13.048791
723.8,14.912904
722.6,14.912904
721.6,13.048791
721.4,10.563307
721.3,8.699194
721.2,3.728226
721.1,3.728226
721.1,1.864113
721,1.864113
721,0
721,0
721,0
721,0
720.9,0
720.8,1.864113
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.7,0
720.5,0
664.1,32.311292
678.1,50.331051
677.8,50.331051
677.6,50.331051
677.8,50.331051
678.1,47.845567
675.9,47.845567
667.9,46.602825
732.2,30.17626166
731.7,32.311292
732.2,31.06855
732.4,29.825808
731.6,28.583066
730.8,27.340324
729.7,23.612098
728.4,22.369356
726.8,19.262501
725.4,15.534275
724.2,11.806049
723.2,10.563307
722,9.941936
722.4,9.941936
722.7,11.806049
720.6,6.21371
720.6,3.106855
695.1,21.747985
675,38.525002
700.1,16.777017
700.5,0
700.5,0.621371
691.4,7.456452
721.8,59.651616
664.6,38.525002
676.5,37.28226
676.9,37.28226
676.5,38.525002
676.6,38.525002
676,37.28226
675.7,38.525002
675.7,38.525002
675.8,37.28226
676,36.039518
676.2,34.796776
676.2,36.039518
675.4,35.418147
721,71.457665
721,45.360083
721,45.360083
723,42.874599
726.7,38.525002
731.3,34.175405
734.2,29.204437
736.6,24.85484
737.6,21.126614
737.7,19.262501
737.9,17.398388
737.5,18.64113
735.4,14.291533
734.8,11.184678
734.1,11.806049
733,12.42742
732,15.534275
730.6,18.019759
728.6,19.883872
726.6,23.612098
724.9,25.476211
723.4,29.204437
721.6,29.204437
720.8,29.204437
720.6,27.340324
721.1,27.340324
722.6,26.097582
724.3,26.097582
727.5,24.85484
731.4,26.097582
733.4,25.476211
735.8,26.097582
736.8,26.097582
737,27.961695
737.3,27.961695
736.2,28.583066
735.2,27.961695
732.9,26.718953
730.1,25.476211
727.1,23.612098
725.3,22.369356
723.6,22.369356
722.6,22.369356
722.1,19.883872
721.7,16.777017
721.5,16.155646
721.7,15.534275
721.9,12.42742
722,8.699194
722,6.835081
722.1,6.21371
722.2,8.699194
722.4,10.563307
722.5,10.563307
722.6,13.670162
722.7,16.155646
722.7,19.262501
741.5,25.476211
742.5,21.747985
742.7,19.262501
742.7,19.262501
742.3,20.505243
741.7,22.990727
740.6,22.990727
739.3,20.505243
738.6,15.534275
738,12.42742
737.4,11.806049
736,18.64113
735.7,21.126614
721.2,59.651616
677.4,28.583066
676.1,31.689921
676.9,0
693.8,14.912904
694.1,16.777017
693.2,6.835081
730.9,34.175405
729.5,32.932663
727.6,29.204437
726,26.097582
724.5,23.612098
723,21.747985
721.7,16.155646
721.3,14.912904
721.8,14.291533
722.5,16.155646
691.5,6.835081
678.2,18.64113
677.8,19.883872
721.6,14.912904
721.4,15.534275
